DATE,FXRUSD,FXRTWI,FXREUR,FXRJY,FXRUKPS,FXRSF,FXRNZD,FXRCD,FXRHKD,FXRSD,FXRMR,FXRNTD,FXRSKW,FXRIR,FXRCR,FXRSDR,FXRDEM,FXRFRF,FXRESP,FXRITL,FXRNLG,FXRBEF,FXRATS,FXRFIM,FXRPTE,FXRIEP,FXRGRD
18-Jun-1984,0.8828,80.3,,205.60,0.6400,2.0123,1.3723,1.1481,6.8982,1.8618,2.0393,35.11,705.98,892,1.9544,0.8485,2.4099,7.4367,,1501.42,2.7295,49.30,,,,,
19-Jun-1984,0.8835,80.4,,205.99,0.6419,2.0219,1.3746,1.1493,6.9054,1.8647,2.0420,35.16,707.07,893,1.9560,0.8502,2.3987,7.4766,,1505.48,2.7395,49.57,,,,,
20-Jun-1984,0.8843,80.5,,205.97,0.6418,2.0220,1.3746,1.1497,6.9130,1.8652,2.0427,35.20,707.97,894,1.9676,0.8523,2.3967,7.4856,,1504.64,2.7455,49.62,,,,,
21-Jun-1984,0.8728,79.7,,204.50,0.6385,2.0121,1.3652,1.1358,6.8236,1.8450,2.0189,34.73,699.64,882,1.9420,0.8411,2.4107,7.4406,,1494.23,2.7306,49.35,,,,,
22-Jun-1984,0.8668,79.3,,203.57,0.6352,2.0045,1.3586,1.1313,6.7766,1.8348,2.0066,34.48,695.69,877,1.9383,0.8391,2.4081,7.4016,,1486.56,2.7130,49.03,,,,,
25-Jun-1984,0.8557,78.7,,203.55,0.6307,1.9929,1.3499,1.1216,6.6894,1.8205,1.9874,34.01,687.38,866,1.9134,0.8286,2.4059,7.3573,,1475.23,2.6989,48.75,,,,,
26-Jun-1984,0.8568,78.8,,203.55,0.6337,1.9955,1.3529,1.1251,6.6980,1.8222,1.9848,34.04,689.12,868,1.9255,0.8330,2.3815,7.3573,,1475.41,2.6973,48.72,,,,,
27-Jun-1984,0.8643,79.3,,204.61,0.6379,2.0060,1.3605,1.1356,6.7558,1.8366,2.0039,34.32,694.29,876,1.9423,0.8391,2.3681,7.3716,,1477.09,2.7048,48.85,,,,,
28-Jun-1984,0.8614,79.3,,204.86,0.6401,2.0122,1.3617,1.1330,6.7336,1.8337,1.9984,34.19,691.96,873,1.9358,0.8347,2.3464,7.3981,,1484.19,2.7145,49.05,,,,,
29-Jun-1984,0.8613,79.2,,204.60,0.6378,2.0055,1.3587,1.1350,6.7341,1.8372,1.9972,34.18,692.74,874,1.9356,0.8372,2.3360,7.3598,,1477.13,2.6993,48.84,,,,,
02-Jul-1984,0.8567,78.9,,204.41,0.6349,2.0098,1.3556,1.1287,6.6981,1.8325,1.9865,34.00,688.27,870,1.9253,0.8307,2.3570,7.3526,,1474.38,2.7026,48.79,,,,,
03-Jul-1984,0.8573,79.2,,205.49,0.6395,2.0231,1.3584,1.1302,6.7019,1.8363,1.9937,34.03,689.61,870,1.9266,0.8333,2.3877,7.3964,,1480.56,2.7166,49.01,,,,,
04-Jul-1984,0.8562,79.1,,205.10,0.6402,2.0172,1.3575,1.1302,6.6946,1.8355,1.9898,33.90,689.58,870,1.9395,0.8337,2.3777,7.3929,,1478.66,2.7167,48.95,,,,,
05-Jul-1984,0.8518,78.9,,204.77,0.6398,2.0192,1.3559,1.1311,6.6607,1.8246,1.9792,33.71,686.12,866,1.9296,0.8294,2.3626,7.3830,,1476.17,2.7141,48.90,,,,,
06-Jul-1984,0.8402,78.0,,202.76,0.6388,2.0014,1.3475,1.1153,6.5706,1.8017,1.9535,33.23,677.62,855,1.9167,0.8211,2.3605,7.3064,,1461.11,2.6871,48.54,,,,,
09-Jul-1984,0.8346,77.7,,201.99,0.6372,1.9934,1.3435,1.1067,6.5362,1.7925,1.9450,32.98,673.69,850,1.9039,0.8162,2.3654,7.2673,,1454.71,2.6724,48.08,,,,,
10-Jul-1984,0.8309,77.2,,200.76,0.6335,1.9792,1.3361,1.1032,6.5064,1.7828,1.9364,32.81,671.53,847,1.8954,0.8147,2.3648,7.2014,,1438.29,2.6480,47.66,,,,,
11-Jul-1984,0.8224,76.6,,199.33,0.6314,1.9717,1.3301,1.0953,6.4431,1.7660,1.9204,32.47,664.50,839,1.8761,0.8049,2.3592,7.1660,,1434.27,2.6354,47.43,,,,,
12-Jul-1984,0.8258,77.0,,200.42,0.6317,1.9927,1.3338,1.1032,6.4747,1.7744,1.9324,32.59,668.07,842,1.8838,0.8099,2.3629,7.2365,,1446.39,2.6616,47.85,,,,,
13-Jul-1984,0.8400,78.2,,203.41,0.6379,2.0181,1.3472,1.1179,6.5978,1.8024,1.9669,33.14,680.15,857,1.9258,0.8247,2.3790,7.3273,,1466.64,2.6929,48.42,,,,,
16-Jul-1984,0.8396,78.0,,202.61,0.6370,2.0117,1.3466,1.1156,6.5736,1.7983,1.9651,33.13,678.98,856,1.9249,0.8229,2.3878,7.2961,,1460.06,2.6827,48.24,,,,,
17-Jul-1984,0.8339,77.4,,201.26,0.6289,1.9972,1.3374,1.1080,6.5232,1.7875,1.9551,32.91,674.37,851,1.9060,0.8145,2.3968,7.2512,,1455.16,2.6676,47.92,,,,,
18-Jul-1984,0.8273,78.0,,201.36,0.6289,1.9859,1.6666,1.1005,6.4740,1.7788,1.9433,32.65,669.37,844,1.9004,0.8100,2.3945,7.2480,,1449.43,2.6632,47.78,,,,,
19-Jul-1984,0.8289,78.2,,201.92,0.6295,1.9997,1.6702,1.1017,6.4932,1.7813,1.9471,32.69,671.49,846,1.9041,0.8133,2.4018,7.2632,,1452.23,2.6703,47.80,,,,,
20-Jul-1984,0.8307,78.2,,202.19,0.6254,1.9995,1.6677,1.1038,6.5056,1.7831,1.9492,32.75,672.95,848,1.9082,0.8156,2.4231,7.2570,,1452.06,2.6686,47.86,,,,,
23-Jul-1984,0.8232,77.9,,202.67,0.6226,1.9996,1.6624,1.0934,6.4522,1.7740,1.9376,32.42,667.70,841,1.9004,0.8081,2.4227,7.2409,,1448.01,2.6630,47.75,,,,,
24-Jul-1984,0.8231,77.9,,202.65,0.6227,2.0061,1.6625,1.0869,6.4601,1.7747,1.9375,32.40,668.44,842,1.9097,0.8102,2.4202,7.2548,,1451.13,2.6674,47.81,,,,,
25-Jul-1984,0.8290,78.4,,204.14,0.6266,2.0252,1.6710,1.0939,6.5056,1.7862,1.9473,32.60,672.90,848,1.9234,0.8167,2.4165,7.2998,,1459.04,2.6829,48.07,,,,,
26-Jul-1984,0.8402,79.0,,205.01,0.6286,2.0354,1.6824,1.1023,6.5876,1.8005,1.9577,33.02,681.15,859,1.9415,0.8263,2.4283,7.3291,,1466.99,2.6959,48.26,,,,,
27-Jul-1984,0.8388,79.0,,204.04,0.6345,2.0458,1.6840,1.1007,6.5775,1.7967,1.9490,32.94,679.18,858,1.9460,0.8216,2.4615,7.3571,,1471.26,2.7072,48.44,,,,,
30-Jul-1984,0.8278,78.5,,203.64,0.6328,2.0403,1.6736,1.0896,6.4970,1.7840,1.9412,32.46,671.10,848,1.9301,0.8138,2.4475,7.3505,,1473.07,2.7038,48.39,,,,,
31-Jul-1984,0.8300,78.7,,203.68,0.6360,2.0400,1.6774,1.0905,6.5114,1.7870,1.9476,32.52,673.46,852,1.9352,0.8193,2.4332,7.3733,,1475.74,2.7137,48.54,,,,,
01-Aug-1984,0.8305,78.9,,204.34,0.6394,2.0561,1.6822,1.0868,6.5140,1.7943,1.9533,32.51,674.37,855,1.9422,0.8195,2.4532,7.4363,,1487.43,2.7401,48.99,,,,,
02-Aug-1984,0.8347,79.0,,203.83,0.6380,2.0525,1.6828,1.0897,6.5390,1.7979,1.9574,32.65,677.53,859,1.9423,0.8256,2.4340,7.4347,,1487.02,2.7384,48.98,,,,,
03-Aug-1984,0.8381,79.2,,204.58,0.6377,2.0451,1.6860,1.0986,6.5648,1.8023,1.9599,32.79,679.62,863,1.9502,0.8279,2.4231,7.4302,,1486.79,2.7339,48.95,,,,,
06-Aug-1984,0.8468,79.5,,204.38,0.6356,2.0310,1.6892,1.1066,6.6317,1.8126,1.9697,33.08,685.82,871,1.9606,0.8330,2.4157,7.4171,,1484.44,2.7267,48.96,,,,,
07-Aug-1984,0.8382,79.2,,204.19,0.6372,2.0444,1.6834,1.0965,6.5665,1.8005,1.9538,32.71,679.11,864,1.9407,0.8225,2.4231,7.4520,,1486.13,2.7418,49.08,,,,,
08-Aug-1984,0.8427,79.9,,205.96,0.6451,2.0737,1.6976,1.0986,6.6118,1.8145,1.9732,32.89,683.60,871,1.9803,0.8323,2.4433,7.5506,,1512.23,2.7765,49.70,,,,,
09-Aug-1984,0.8434,79.7,,204.90,0.6412,2.0586,1.6912,1.1017,6.6127,1.8184,1.9695,32.92,683.32,871,1.9721,0.8327,2.4576,7.5143,,1503.78,2.7590,49.41,,,,,
10-Aug-1984,0.8437,79.5,,204.22,0.6400,2.0536,1.6894,1.1032,6.6146,1.8097,1.9696,33.77,682.72,872,1.9612,0.8326,2.4722,7.4587,,1492.51,2.7378,49.24,,,,,
13-Aug-1984,0.8407,79.7,,204.96,0.6435,2.0662,1.6922,1.1018,6.5940,1.8088,1.9660,32.81,679.45,871,1.9931,0.8254,2.4524,7.5314,,1506.95,2.7638,49.58,,,,,
14-Aug-1984,0.8410,79.4,,204.07,0.6397,2.0512,1.6877,1.0967,6.5960,1.8050,1.9631,32.82,680.54,871,1.9819,0.8306,2.4576,7.4710,,1497.40,2.7421,49.21,,,,,
15-Aug-1984,0.8432,79.4,,203.38,0.6371,2.0372,1.6857,1.0997,6.6086,1.8049,1.9647,33.75,682.32,874,1.9871,0.8301,2.4467,7.4349,,1492.46,2.7300,48.96,,,,,
16-Aug-1984,0.8445,79.5,,203.69,0.6379,2.0234,1.6870,1.1021,6.6162,1.8064,1.9656,33.81,682.52,875,1.9901,0.8299,2.4560,7.4084,,1486.32,2.7176,48.82,,,,,
17-Aug-1984,0.8474,79.7,,204.18,0.6402,2.0206,1.6911,1.1044,6.6432,1.8147,1.9736,33.92,684.61,878,1.9970,0.8305,2.4560,7.4436,,1496.08,2.7320,49.01,,,,,
20-Aug-1984,0.8549,80.4,,205.69,0.6460,2.0406,1.7033,1.1126,6.7037,1.8295,1.9906,34.22,690.50,887,2.0147,0.8356,2.4519,7.5009,,1509.75,2.7542,49.37,,,,,
21-Aug-1984,0.8535,80.5,,206.21,0.6486,2.0522,1.7056,1.1109,6.6974,1.8286,1.9890,33.31,690.14,888,2.0295,0.8378,2.4519,7.5424,,1519.23,2.7732,49.62,,,,,
22-Aug-1984,0.8542,80.7,,206.99,0.6524,2.0672,1.7098,1.1116,6.7016,1.8341,1.9928,33.34,691.56,889,2.0525,0.8399,2.4464,7.5904,,1529.02,2.7885,49.93,,,,,
23-Aug-1984,0.8546,80.5,,205.96,0.6511,2.0425,1.7068,1.1105,6.7039,1.8312,1.9904,33.36,691.29,890,2.0483,0.8408,2.4522,7.5393,,1516.49,2.7648,49.51,,,,,
24-Aug-1984,0.8563,80.7,,206.20,0.6525,2.0448,1.7095,1.1123,6.7121,1.8351,1.9930,33.42,692.15,892,2.0524,0.8408,2.4447,7.5470,,1519.93,2.7772,49.61,,,,,
27-Aug-1984,0.8523,80.3,,205.45,0.6529,2.0330,1.7053,1.1065,6.6810,1.8274,1.9842,33.27,688.74,890,2.0428,0.8369,2.4546,7.5105,,1514.54,2.7578,49.37,,,,,
28-Aug-1984,0.8497,80.3,,205.54,0.6511,2.0452,1.7031,1.1041,6.6638,1.8256,1.9785,33.16,687.49,889,2.0508,0.8357,2.4621,7.5398,,1520.11,2.7699,49.54,,,,,
29-Aug-1984,0.8529,80.5,,205.63,0.6510,2.0431,1.7065,1.1083,6.6897,1.8367,1.9893,33.29,690.17,893,2.0586,0.8396,2.4815,7.5392,,1520.72,2.7698,49.54,,,,,
30-Aug-1984,0.8519,80.3,,205.01,0.6484,2.0356,1.7014,1.1067,6.6810,1.8343,1.9861,33.25,688.51,892,2.0561,0.8373,2.5011,7.5227,,1521.49,2.7657,49.44,,,,,
31-Aug-1984,0.8488,80.2,,205.07,0.6472,2.0397,1.6993,1.1017,6.6525,1.8304,1.9786,33.13,686.42,890,2.0487,0.8346,2.5039,7.5216,,1520.20,2.7653,49.39,,,,,
03-Sep-1984,0.8455,79.9,,204.65,0.6464,2.0415,1.6961,1.0952,6.6287,1.8242,1.9730,33.00,684.18,889,2.0407,0.8316,2.5116,7.5106,,1513.87,2.7599,49.32,,,,,
04-Sep-1984,0.8417,79.8,,204.32,0.6471,2.0449,1.6929,1.0901,6.6006,1.8164,1.9645,32.85,681.61,885,2.0498,0.8279,2.5132,7.5248,,1515.90,2.7654,49.41,,,,,
05-Sep-1984,0.8318,79.2,,203.00,0.6462,2.0443,1.6845,1.0793,6.5292,1.7958,1.9447,32.47,674.42,878,2.0521,0.8218,2.5233,7.5020,,1508.05,2.7591,49.26,,,,,
06-Sep-1984,0.8331,79.4,,203.48,0.6486,2.0473,1.6885,1.0870,6.5390,1.8003,1.9522,32.52,676.31,879,2.0676,0.8262,2.5532,7.5341,,1511.66,2.7727,49.29,,,,,
07-Sep-1984,0.8301,79.3,,202.83,0.6498,2.0552,1.6872,1.0858,6.5179,1.7926,1.9470,32.40,673.71,880,2.0601,0.8239,2.5778,7.5701,,1519.50,2.7854,49.64,,,,,
10-Sep-1984,0.8276,79.4,,203.67,0.6508,2.0657,1.6876,1.0904,6.5111,1.7893,1.9426,32.30,672.51,877,2.0817,0.8229,2.5693,7.6156,,1526.09,2.7998,49.98,,,,,
11-Sep-1984,0.8343,79.9,,204.18,0.6533,2.0756,1.6954,1.0966,6.5664,1.8042,1.9594,32.56,678.70,884,2.1090,0.8311,2.6061,7.6860,,1542.20,2.8273,50.37,,,,,
12-Sep-1984,0.8363,80.0,,204.73,0.6542,2.0797,1.6960,1.0988,6.5737,1.8075,1.9632,32.65,680.33,885,2.1014,0.8343,2.5347,7.6839,,1537.54,2.8229,50.37,,,,,
13-Sep-1984,0.8325,79.9,,204.38,0.6535,2.0825,1.6945,1.0957,6.5405,1.8007,1.9559,32.52,676.91,881,2.1044,0.8294,2.5180,7.7119,,1545.54,2.8340,50.57,,,,,
14-Sep-1984,0.8325,79.9,,204.05,0.6536,2.0775,1.6917,1.0945,6.5416,1.8007,1.9560,32.53,677.74,881,2.1170,0.8324,2.5486,7.7127,,1545.54,2.8309,50.50,,,,,
17-Sep-1984,0.8283,79.8,,203.97,0.6568,2.0807,1.6911,1.0881,6.5113,1.7938,1.9473,32.38,674.32,876,2.1169,0.8281,2.5278,7.7434,,1550.58,2.8410,50.75,,,,,
18-Sep-1984,0.8291,80.2,,204.87,0.6678,2.0954,1.7036,1.0924,6.5180,1.7987,1.9521,32.41,675.22,878,2.1518,0.8326,2.5263,7.8217,,1567.83,2.8828,51.43,,,,,
19-Sep-1984,0.8321,80.6,,204.41,0.6755,2.1144,1.7100,1.0963,6.5391,1.8032,1.9638,32.53,678.49,880,2.1595,0.8400,2.5539,7.9129,,1585.15,2.9039,51.95,,,,,
20-Sep-1984,0.8311,80.4,,204.24,0.6714,2.1033,1.7055,1.0943,6.5179,1.7967,1.9601,32.53,677.18,879,2.1645,0.8364,2.5343,7.8855,,1583.25,2.8955,51.77,,,,,
21-Sep-1984,0.8283,80.7,,205.00,0.6792,2.1250,1.7099,1.0947,6.4955,1.7967,1.9569,32.44,675.73,877,2.1755,0.8343,2.4979,7.9968,,1603.59,2.9378,52.54,,,,,
24-Sep-1984,0.8316,80.1,,203.49,0.6679,2.0769,1.7024,1.0943,6.5077,1.7950,1.9584,32.60,678.84,879,2.1318,0.8441,2.5292,7.7730,,1565.49,2.8528,50.99,,,,,
25-Sep-1984,0.8315,80.0,,203.47,0.6668,2.0719,1.6998,1.0941,6.4907,1.7959,1.9590,32.61,677.92,879,2.1059,0.8315,2.5214,7.7292,,1563.22,2.8400,51.00,,,,,
26-Sep-1984,0.8288,80.1,,203.93,0.6718,2.0890,1.7029,1.0917,6.4771,1.7973,1.9560,32.50,674.89,876,2.1285,0.8247,2.5315,7.8218,,1580.52,2.8726,51.53,,,,,
27-Sep-1984,0.8328,80.2,,203.95,0.6702,2.0882,1.7045,1.0975,6.4971,1.8018,1.9658,32.65,678.98,880,2.1388,0.8392,2.5445,7.7617,,1572.74,2.8548,51.18,,,,,
28-Sep-1984,0.8330,80.3,,204.67,0.6696,2.0817,1.7038,1.0969,6.5045,1.8022,1.9742,32.65,678.31,880,2.1393,0.8342,2.5721,7.7481,,1570.62,2.8447,51.16,,,,,
01-Oct-1984,0.8304,80.4,,204.65,0.6743,2.1016,1.7073,1.0943,6.4883,1.7988,1.9697,32.52,676.94,879,2.1582,0.8312,2.5740,7.8394,,1587.72,2.8807,51.83,,,,,
02-Oct-1984,0.8312,80.3,,204.68,0.6714,2.0901,1.7043,1.0938,6.4967,1.8000,1.9724,32.52,678.43,880,2.1603,0.8369,2.5880,7.7746,,1570.97,2.8560,51.43,,,,,
03-Oct-1984,0.8332,80.0,,204.28,0.6634,2.0684,1.7004,1.0926,6.5123,1.8005,1.9797,32.59,680.06,882,2.1460,0.8354,2.6023,7.6686,,1551.00,2.8158,50.73,,,,,
04-Oct-1984,0.8328,80.4,,205.04,0.6701,2.0889,1.7048,1.0933,6.5121,1.8028,1.9812,32.55,678.90,881,2.1664,0.8329,2.6075,7.7609,,1567.75,2.8530,51.33,,,,,
05-Oct-1984,0.8337,80.4,,205.38,0.6678,2.0849,1.7049,1.0959,6.5200,1.8056,2.0009,32.57,680.47,882,2.1460,0.8364,2.6188,7.7367,,1563.60,2.8429,51.07,,,,,
08-Oct-1984,0.8337,80.5,,205.36,0.6724,2.0949,1.7081,1.0986,6.5208,1.8043,2.0088,32.56,680.88,883,2.1740,0.8357,2.5959,7.7813,,1568.61,2.8588,51.36,,,,,
09-Oct-1984,0.8337,80.6,,205.88,0.6748,2.0972,1.7102,1.1001,6.5225,1.8050,2.0159,32.56,680.88,883,2.1740,0.8357,2.5651,7.8022,,1574.86,2.8688,51.51,,,,,
10-Oct-1984,0.8315,80.7,,205.75,0.6793,2.1148,1.7112,1.0958,6.5106,1.8023,2.0093,32.48,679.92,881,2.1986,0.8372,2.5635,7.8868,,1584.42,2.8968,52.02,,,,,
11-Oct-1984,0.8310,80.7,,205.90,0.6776,2.1157,1.7116,1.0942,6.5080,1.8006,2.0048,32.47,680.34,881,2.1972,0.8388,2.5605,7.8920,,1588.87,2.9009,51.98,,,,,
12-Oct-1984,0.8310,80.9,,206.25,0.6804,2.1228,1.7134,1.0962,6.5101,1.8037,1.9882,32.48,681.17,882,2.2149,0.8398,2.5551,7.9298,,1595.52,2.9142,52.23,,,,,
15-Oct-1984,0.8302,80.9,,206.66,0.6818,2.1310,1.7153,1.0962,6.5025,1.8015,1.9925,32.49,679.93,881,2.2127,0.8385,2.5648,7.9770,,1602.29,2.9317,52.54,,,,,
16-Oct-1984,0.8299,81.0,,206.75,0.6891,2.1343,1.7193,1.0999,6.5010,1.8022,1.9984,32.49,680.52,881,2.2473,0.8417,2.5742,7.9907,,1604.20,2.9389,52.56,,,,,
17-Oct-1984,0.8297,81.2,,207.51,0.6964,2.1398,1.7253,1.1009,6.4978,1.8021,2.0025,32.50,680.35,881,2.2467,0.8421,2.5725,8.0186,,1609.62,2.9512,52.85,,,,,
18-Oct-1984,0.8315,81.2,,207.17,0.6967,2.1270,1.7265,1.1041,6.5086,1.8017,2.0018,32.57,681.50,883,2.2516,0.8419,2.5818,7.9674,,1599.81,2.9313,52.51,,,,,
19-Oct-1984,0.8333,81.1,,206.66,0.7006,2.1070,1.7285,1.1035,6.5218,1.8048,2.0095,32.67,683.47,884,2.2430,0.8462,2.5733,7.8651,,1580.35,2.8932,51.83,,,,,
22-Oct-1984,0.8352,81.2,,206.50,0.6987,2.1133,1.7325,1.1039,6.5375,1.8095,2.0183,32.78,684.20,886,2.2279,0.8441,2.5733,7.8701,,1581.03,2.8930,51.86,,,,,
23-Oct-1984,0.8354,81.1,,206.30,0.6959,2.1092,1.7260,1.1016,6.5403,1.8091,2.0112,32.81,684.36,886,2.2284,0.8443,2.5481,7.8586,,1586.42,2.8889,51.82,,,,,
24-Oct-1984,0.8436,81.4,,205.94,0.6923,2.1025,1.7279,1.1078,6.6007,1.8266,2.0327,33.13,690.23,894,2.2143,0.8497,2.5497,7.8429,,1584.70,2.8845,51.69,,,,,
25-Oct-1984,0.8483,81.7,,207.37,0.6924,2.1074,1.7330,1.1138,6.6371,1.8353,2.0363,33.36,693.23,899,2.2110,0.8511,2.5275,7.8701,,1590.99,2.8947,51.88,,,,,
26-Oct-1984,0.8488,81.9,,208.42,0.6954,2.1082,1.7376,1.1163,6.6406,1.8360,2.0392,33.36,692.96,900,2.2123,0.8504,2.5124,7.8998,,1599.14,2.9044,52.08,,,,,
29-Oct-1984,0.8422,81.5,,207.43,0.6939,2.1114,1.7305,1.1102,6.5873,1.8231,2.0276,33.08,688.41,893,2.2149,0.8450,2.5341,7.8944,,1595.97,2.9002,51.94,,,,,
30-Oct-1984,0.8422,81.6,,207.10,0.6978,2.1220,1.7340,1.1102,6.5877,1.8231,2.0272,33.08,689.26,894,2.2459,0.8484,2.5375,7.9184,,1601.86,2.9109,52.12,,,,,
31-Oct-1984,0.8487,82.0,,208.17,0.6984,2.1175,1.7381,1.1180,6.6394,1.8349,2.0411,33.31,693.73,900,2.2406,0.8541,2.5424,7.8874,,1596.40,2.8983,51.92,,,,,
01-Nov-1984,0.8516,82.2,,209.01,0.6986,2.1205,1.7430,1.1190,6.6629,1.8386,2.0467,33.41,695.25,904,2.2370,0.8548,2.5369,7.8914,,1597.60,2.9017,51.96,,,,,
02-Nov-1984,0.8581,82.2,,208.89,0.6928,2.1015,1.7424,1.1237,6.7108,1.8477,2.0541,33.63,699.69,910,2.2202,0.8602,2.5603,7.8177,,1585.34,2.8740,51.47,,,,,
05-Nov-1984,0.8614,82.4,,209.32,0.6894,2.1074,1.7409,1.1289,6.7357,1.8500,2.0626,33.78,701.52,913,2.2042,0.8556,2.5502,7.8237,,1587.13,2.8653,51.47,,,,,
06-Nov-1984,0.8621,82.1,,208.41,0.6793,2.0777,1.7346,1.1277,6.7412,1.8518,2.0630,33.82,701.40,914,2.2060,0.8545,2.5427,7.7490,,1574.63,2.8465,51.04,,,,,
07-Nov-1984,0.8638,82.2,,208.09,0.6757,2.0727,1.7377,1.1314,6.7566,1.8539,2.0679,33.90,703.13,916,2.2247,0.8562,2.5641,7.7746,,1579.46,2.8311,50.83,,,,,
08-Nov-1984,0.8646,82.2,,208.00,0.6783,2.0854,1.7347,1.1340,6.7616,1.8567,2.0699,33.95,702.92,916,2.2201,0.8541,2.5684,7.7805,,1584.38,2.8578,51.17,,,,,
09-Nov-1984,0.8625,82.2,,208.18,0.6803,2.0875,1.7351,1.1345,6.7460,1.8518,2.0656,33.89,702.08,915,2.2413,0.8538,2.5768,7.7914,,1580.96,2.8607,51.33,,,,,
12-Nov-1984,0.8616,82.2,,207.77,0.6846,2.0944,1.7364,1.1349,6.7390,1.8481,2.0635,33.89,702.20,915,2.2546,0.8562,2.5605,7.8065,,1581.90,2.8685,51.45,,,,,
13-Nov-1984,0.8632,82.2,,207.82,0.6797,2.0829,1.7343,1.1357,6.7528,1.8514,2.0675,33.97,703.34,917,2.2588,0.8578,2.5781,7.7843,,1579.66,2.8605,51.30,,,,,
14-Nov-1984,0.8606,82.2,,207.96,0.6827,2.1049,1.7351,1.1327,6.7346,1.8475,2.0629,33.88,700.87,915,2.2723,0.8505,2.5953,7.8586,,1592.11,2.8858,51.82,,,,,
15-Nov-1984,0.8593,82.2,,208.55,0.6813,2.1004,1.7342,1.1317,6.7240,1.8453,2.0602,33.85,700.16,913,2.2689,0.8518,2.6119,7.8295,,1584.12,2.8755,51.49,,,,,
16-Nov-1984,0.8583,82.1,,208.14,0.6836,2.0971,1.7343,1.1300,6.7158,1.8423,2.0578,33.85,700.20,912,2.2844,0.8530,2.6295,7.8088,,1580.56,2.8696,51.35,,,,,
19-Nov-1984,0.8603,82.4,,209.24,0.6875,2.1150,1.7405,1.1320,6.7314,1.8490,2.0647,33.95,701.92,914,2.2897,0.8549,2.6471,7.8765,,1591.56,2.8943,51.77,,,,,
20-Nov-1984,0.8593,82.4,,209.20,0.6877,2.1219,1.7398,1.1306,6.7249,1.8487,2.0640,33.93,701.96,914,2.3144,0.8553,2.6544,7.8824,,1594.43,2.8967,51.80,,,,,
21-Nov-1984,0.8565,82.4,,209.57,0.6922,2.1324,1.7405,1.1284,6.7034,1.8458,2.0582,33.83,700.53,912,2.3253,0.8545,2.6674,7.9016,,1596.09,2.9078,51.94,,,,,
22-Nov-1984,0.8595,82.5,,209.21,0.6928,2.1258,1.7427,1.1311,6.7286,1.8479,2.0632,33.94,703.84,915,2.3335,0.8608,2.6439,7.8494,,1590.08,2.8873,51.54,,,,,
23-Nov-1984,0.8578,82.6,,209.58,0.6980,2.1364,1.7463,1.1302,6.7140,1.8494,2.0622,33.84,702.28,914,2.3288,0.8591,2.6145,7.9136,,1600.23,2.9092,51.99,,,,,
26-Nov-1984,0.8542,82.6,,209.93,0.7057,2.1422,1.7493,1.1264,6.6867,1.8502,2.0573,33.68,700.19,911,2.3561,0.8552,2.6400,7.9539,,1609.74,2.9267,52.28,,,,,
27-Nov-1984,0.8551,82.8,,209.97,0.7099,2.1546,1.7530,1.1286,6.6937,1.8519,2.0599,33.73,701.78,912,2.3834,0.8606,2.6075,8.0033,,1617.85,2.9450,52.56,,,,,
28-Nov-1984,0.8577,83.1,,210.36,0.7133,2.1647,1.7583,1.1339,6.7154,1.8595,2.0677,33.85,703.31,914,2.3907,0.8628,2.6076,8.0542,,1627.49,2.9659,52.96,,,,,
29-Nov-1984,0.8602,83.5,,211.46,0.7170,2.1782,1.7634,1.1384,6.7349,1.8642,2.0734,33.96,706.22,918,2.3976,0.8677,2.6111,8.1044,,1639.11,2.9853,53.26,,,,,
30-Nov-1984,0.8596,83.5,,212.02,0.7163,2.1806,1.7633,1.1369,6.7309,1.8658,2.0738,33.91,705.82,917,2.3960,0.8666,2.6194,8.1292,,1641.84,2.9936,53.44,,,,,
03-Dec-1984,0.8558,83.4,,212.38,0.7159,2.1951,1.7620,1.1331,6.7013,1.8578,2.0662,33.74,703.55,914,2.3854,0.8650,2.6116,8.1712,,1646.99,3.0071,53.64,,,,,
04-Dec-1984,0.8541,83.1,,211.53,0.7119,2.1788,1.7563,1.1300,6.6885,1.8541,2.0607,33.66,703.01,912,2.3806,0.8660,2.6062,8.0981,,1633.04,2.9826,53.15,,,,,
05-Dec-1984,0.8545,82.8,,210.41,0.7055,2.1613,1.7503,1.1274,6.6907,1.8504,2.0589,33.68,702.48,913,2.3723,0.8631,2.5930,8.0088,,1615.43,2.9523,52.62,,,,,
06-Dec-1984,0.8512,82.8,,210.66,0.7092,2.1823,1.7518,1.1261,6.6645,1.8467,2.0539,33.56,699.26,909,2.3631,0.8572,2.5811,8.0864,,1630.05,2.9792,53.17,,,,,
07-Dec-1984,0.8506,82.5,,209.91,0.7045,2.1493,1.7459,1.1227,6.6610,1.8445,2.0531,33.57,698.85,908,2.3614,0.8581,2.5743,7.9854,,1609.34,2.9418,52.52,,,,,
10-Dec-1984,0.8434,82.1,,208.91,0.7013,2.1484,1.7386,1.1139,6.6072,1.8299,2.0365,33.26,693.36,902,2.3532,0.8505,2.5800,7.9883,,1607.52,2.9426,52.52,,,,,
11-Dec-1984,0.8442,82.1,,208.69,0.7022,2.1552,1.7399,1.1145,6.6168,1.8313,2.0383,33.29,694.52,902,2.3554,0.8529,2.6000,7.9963,,1609.47,2.9452,52.58,,,,,
