DATE,FXRUSD,FXRTWI,FXRCR,FXRJY,FXREUR,FXRSKW,FXRUKPS,FXRSD,FXRIRE,FXRTB,FXRNZD,FXRNTD,FXRMR,FXRIR,FXRVD,FXRUAED,FXRPNGK,FXRHKD,FXRCD,FXRSARD,FXRSARY,FXRSF,FXRSK,FXRPHP,FXRSDR
11-Aug-2010,0.9049,69.6,6.1293,77.16,0.6912,1068.10,0.5727,1.2277,42.06,28.89,1.2586,28.78,2.8608,8119,17279,3.3232,2.4457,7.0259,0.9363,6.5608,3.3936,0.9524,6.5441,,0.5923
12-Aug-2010,0.8994,69.5,6.1017,76.84,0.6963,1070.65,0.5727,1.2248,42.23,28.74,1.2563,28.73,2.8641,8101,17178,3.3030,2.4308,6.9858,0.9397,6.5591,3.3728,0.9512,6.6111,,0.5905
13-Aug-2010,0.9026,69.8,6.1266,77.70,0.7008,1067.60,0.5774,1.2258,42.09,28.78,1.2599,28.80,2.8554,8113,17226,3.3148,2.4527,7.0125,0.9385,6.5750,3.3849,0.9475,6.6618,,0.5961
16-Aug-2010,0.8924,69.2,6.0717,76.61,0.6979,1058.79,0.5718,1.2166,41.72,28.43,1.2651,28.51,2.8365,8018,17036,3.2773,2.4250,6.9357,0.9272,6.5315,3.3468,0.9371,6.6388,,0.5902
17-Aug-2010,0.9015,69.6,6.1255,76.92,0.7011,1060.89,0.5748,1.2227,42.10,28.60,1.2703,28.76,2.8496,8095,17218,3.3108,2.4497,7.0065,0.9377,6.5359,3.3809,0.9386,6.6116,,0.5961
18-Aug-2010,0.9013,69.6,6.1185,77.01,0.7021,1058.35,0.5809,1.2227,42.07,28.54,1.2678,28.78,2.8495,8087,17539,3.3100,2.4492,7.0038,0.9316,6.5637,3.3801,0.9412,6.6167,,0.5945
19-Aug-2010,0.8979,69.4,6.0976,76.99,0.7007,1052.61,0.5767,1.2158,41.81,28.38,1.2590,28.63,2.8118,8051,17464,3.2975,2.4399,6.9774,0.9239,6.5593,3.3675,0.9368,6.6258,,0.5920
20-Aug-2010,0.8900,68.8,6.0418,75.90,0.6954,1049.53,0.5721,1.2050,41.45,28.07,1.2622,28.42,2.7908,7981,17337,3.2685,2.4251,6.9181,0.9258,6.4959,3.3376,0.9180,6.5767,,0.5877
23-Aug-2010,0.8907,68.9,6.0553,76.03,0.7006,1051.78,0.5726,1.2072,41.50,28.05,1.2623,28.45,2.7870,7992,17355,3.2711,2.4270,6.9260,0.9335,6.5063,3.3401,0.9207,6.5941,,0.5906
24-Aug-2010,0.8894,68.9,6.0476,75.57,0.7036,1060.03,0.5770,1.2103,41.62,28.02,1.2621,28.42,2.7900,7980,17330,3.2663,2.4234,6.9153,0.9393,6.5718,3.3353,0.9263,6.5873,,0.5893
25-Aug-2010,0.8837,68.4,6.0091,74.50,0.6991,1058.32,0.5733,1.2017,41.49,27.87,1.2581,28.29,2.7789,7930,17219,3.2454,2.4079,6.8722,0.9379,6.5085,3.3141,0.9111,6.6175,,0.5867
26-Aug-2010,0.8882,68.7,6.0397,75.29,0.6986,1057.76,0.5709,1.2041,41.57,27.93,1.2604,28.45,2.7881,7978,17275,3.2619,2.4136,6.9078,0.9384,6.5049,3.3308,0.9162,6.5709,,0.5892
27-Aug-2010,0.8874,68.6,6.0329,75.11,0.6973,1060.49,0.5719,1.2026,41.57,27.79,1.2580,28.41,2.7865,7975,17287,3.2590,2.4114,6.9027,0.9383,6.4913,3.3280,0.9088,6.5828,,0.5874
30-Aug-2010,0.8982,69.5,6.1092,76.54,0.7054,1070.56,0.5788,1.2163,42.07,28.09,1.2644,28.74,2.8184,8100,17528,3.2986,2.4408,6.9878,0.9432,6.5782,3.3685,0.9246,6.6262,,0.5945
31-Aug-2010,0.8918,69.0,6.0713,75.06,0.7053,1069.22,0.5780,1.2101,41.95,27.92,1.2727,28.55,2.8033,8066,17386,3.2751,2.4234,6.9387,0.9454,6.5552,3.3445,0.9135,6.6167,,0.5909
01-Sep-2010,0.9000,69.6,6.1313,75.93,0.7080,1067.63,0.5844,1.2173,42.20,28.06,1.2797,28.83,2.8220,8109,17546,3.3053,2.4457,6.9995,0.9560,6.6330,3.3752,0.9131,6.6158,,0.5964
02-Sep-2010,0.9069,69.9,6.1808,76.33,0.7088,1069.87,0.5887,1.2231,42.44,28.27,1.2719,29.05,2.8392,8171,17680,3.3306,2.4644,7.0514,0.9554,6.6248,3.4009,0.9210,6.6239,,0.5987
03-Sep-2010,0.9081,69.9,6.1774,76.51,0.7078,1068.47,0.5888,1.2236,42.41,28.31,1.2706,29.02,2.8355,8180,17694,3.3350,2.4677,7.0586,0.9554,6.5769,3.4056,0.9193,6.5904,,0.5993
06-Sep-2010,0.9170,70.5,6.2239,77.37,0.7107,1073.12,0.5923,1.2321,42.65,28.53,1.2699,29.23,2.8546,8240,17868,3.3677,2.4918,7.1249,0.9516,6.5853,3.4388,0.9303,6.6121,,0.6051
07-Sep-2010,0.9136,70.3,6.2006,76.82,0.7134,1074.80,0.5942,1.2305,42.65,28.55,1.2631,29.18,2.8518,8234,17792,3.3552,2.4826,7.0978,0.9468,6.6367,3.4260,0.9239,6.6427,,0.6029
08-Sep-2010,0.9138,70.3,6.2108,76.26,0.7185,1072.21,0.5942,1.2293,42.71,28.38,1.2727,29.24,2.8456,8227,17796,3.3559,2.4832,7.1016,0.9568,6.6581,3.4267,0.9225,6.6904,,0.6040
09-Sep-2010,0.9210,70.8,6.2507,77.04,0.7255,1076.23,0.5962,1.2367,42.88,28.43,1.2758,29.40,2.8657,8289,17950,3.3824,2.5027,7.1578,0.9569,6.6645,3.4540,0.9311,6.7015,,0.6091
10-Sep-2010,0.9235,70.9,6.2505,77.47,0.7280,1076.75,0.5994,1.2391,42.81,28.48,1.2727,29.43,2.8694,8312,17999,3.3916,2.5095,7.1740,0.9544,6.6654,3.4634,0.9379,6.7163,,0.6104
13-Sep-2010,0.9298,71.3,6.2867,78.16,0.7266,1079.22,0.6034,1.2450,43.07,28.59,1.2746,29.53,2.8838,8368,18122,3.4147,2.5335,7.2223,0.9610,6.6566,3.4871,0.9430,6.6679,,0.6147
14-Sep-2010,0.9331,71.4,6.2947,78.00,0.7250,1083.80,0.6065,1.2476,43.27,28.70,1.2803,29.64,2.8991,8358,18181,3.4268,2.5425,7.2482,0.9604,6.6623,3.4991,0.9362,6.6607,,0.6158
15-Sep-2010,0.9378,71.8,6.3183,79.57,0.7217,1090.19,0.6045,1.2536,43.48,28.94,1.2797,29.81,2.9220,8415,18278,3.4441,2.5553,7.2835,0.9661,6.6526,3.5170,0.9385,6.6343,,0.6176
16-Sep-2010,0.9340,71.6,6.2841,79.73,0.7192,1088.44,0.5990,1.2501,43.29,28.89,1.2904,29.66,2.9117,8393,18204,3.4301,2.5450,7.2547,0.9601,6.6437,3.5027,0.9348,6.6355,,0.6147
17-Sep-2010,0.9448,72.3,6.3550,80.96,0.7195,1096.39,0.6015,1.2606,43.43,29.06,1.2942,29.96,2.9344,8486,18419,3.4698,2.5744,7.3373,0.9665,6.7273,3.5434,0.9582,6.6284,,0.6196
20-Sep-2010,0.9444,72.3,6.3428,80.91,0.7221,1097.30,0.6025,1.2603,43.13,29.03,1.2969,29.89,2.9319,8479,18411,3.4683,2.5733,7.3333,0.9742,6.7336,3.5416,0.9545,6.6835,,0.6194
21-Sep-2010,0.9456,72.3,6.3389,80.91,0.7223,1097.96,0.6069,1.2609,43.22,29.09,1.2987,29.86,2.9323,8480,18430,3.4727,2.5696,7.3413,0.9735,6.7280,3.5462,0.9508,6.5876,,0.6201
22-Sep-2010,0.9559,72.7,6.4084,81.16,0.7191,1109.32,0.6101,1.2693,43.51,29.31,1.2982,30.22,2.9556,8559,18630,3.5105,2.5765,7.4185,0.9790,6.7458,3.5848,0.9532,6.5383,,0.6265
23-Sep-2010,0.9568,72.7,6.4144,80.89,0.7139,1110.37,0.6107,1.2689,43.66,29.35,1.3055,30.18,2.9575,8566,18634,3.5138,2.5790,7.4230,0.9848,6.7342,3.5883,0.9446,6.5637,,0.6215
24-Sep-2010,0.9504,72.3,6.3715,80.69,0.7127,1098.33,0.6065,1.2628,43.31,29.26,1.3044,29.97,2.9443,8509,18523,3.4903,2.5617,7.3760,0.9807,6.7251,3.5644,0.9359,6.5691,,0.6179
27-Sep-2010,0.9581,72.6,6.4168,80.76,0.7114,1101.00,0.6052,1.2669,43.21,29.29,1.3060,30.11,2.9600,8577,18664,3.5186,2.5825,7.4326,0.9821,6.7272,3.5932,0.9437,6.5295,,0.6214
28-Sep-2010,0.9589,72.6,6.4179,80.76,0.7128,1099.67,0.6067,1.2678,43.22,29.32,1.3091,30.08,2.9625,8583,18694,3.5216,2.5777,7.4400,0.9882,6.7311,3.5963,0.9433,6.5752,,0.6204
29-Sep-2010,0.9675,73.0,6.4687,80.98,0.7124,1105.13,0.6111,1.2749,43.48,29.49,1.3092,30.26,2.9843,8648,18842,3.5531,2.5938,7.5053,0.9953,6.7241,3.6285,0.9434,6.5365,,0.6261
30-Sep-2010,0.9667,72.9,6.4678,80.58,0.7121,1103.10,0.6098,1.2732,43.45,29.40,1.3131,30.23,2.9857,8625,18826,3.5502,2.5779,7.5010,0.9992,6.7426,3.6255,0.9456,6.5282,,0.6227
01-Oct-2010,0.9657,72.7,6.4605,80.62,0.7080,1092.50,0.6142,1.2703,43.19,29.19,1.3142,29.99,2.9802,8617,18821,3.5465,2.5752,7.4945,0.9955,6.7290,3.6217,0.9475,6.4820,,0.6206
05-Oct-2010,0.9586,72.2,6.4130,80.26,0.7005,1086.43,0.6055,1.2623,42.78,28.96,1.2959,29.92,2.9798,8578,18688,3.5205,2.5563,7.4381,0.9810,6.7278,3.5950,0.9317,6.4912,,0.6156
06-Oct-2010,0.9711,72.7,6.4967,80.75,0.7017,1086.47,0.6106,1.2724,43.05,29.10,1.2979,29.86,3.0007,8663,18927,3.5664,2.5896,7.5325,0.9855,6.6986,3.6419,0.9375,6.5086,,0.6223
07-Oct-2010,0.9832,73.5,6.5776,81.48,0.7064,1098.68,0.6193,1.2863,43.60,29.38,1.3043,30.20,3.0425,8774,19170,3.6108,2.6219,7.6252,0.9938,6.7351,3.6871,0.9460,6.6025,,0.6287
08-Oct-2010,0.9835,73.4,6.5641,80.97,0.7050,1098.91,0.6187,1.2834,43.64,29.47,1.3059,30.28,3.0484,8776,19177,3.6119,2.6122,7.6284,0.9996,6.7665,3.6884,0.9502,6.5537,,0.6257
11-Oct-2010,0.9866,73.5,6.5797,80.94,0.7060,1100.40,0.6190,1.2878,43.69,29.65,1.3071,30.34,3.0590,8803,19224,3.6233,2.6135,7.6535,0.9965,6.7489,3.7000,0.9493,6.5379,,0.6294
12-Oct-2010,0.9786,73.1,6.5278,80.20,0.7058,1105.23,0.6159,1.2807,43.64,29.44,1.3062,30.28,3.0430,8739,19058,3.5939,2.5923,7.5950,0.9933,6.7388,3.6697,0.9440,6.5415,,0.6242
13-Oct-2010,0.9867,73.5,6.5798,80.71,0.7061,1103.23,0.6234,1.2875,43.85,29.43,1.3021,30.49,3.0563,8808,19240,3.6237,2.5966,7.6560,0.9953,6.7565,3.7001,0.9422,6.5332,,0.6302
14-Oct-2010,0.9950,73.8,6.6218,80.82,0.7071,1107.48,0.6227,1.2883,44.02,29.71,1.3073,30.55,3.0666,8876,19398,3.6541,2.6184,7.7210,0.9952,6.7612,3.7313,0.9474,6.5343,,0.6325
15-Oct-2010,0.9914,73.6,6.5899,80.59,0.7060,1105.06,0.6190,1.2866,43.71,29.57,1.3086,30.45,3.0600,8851,19331,3.6409,2.5987,7.6919,0.9963,6.7397,3.7178,0.9475,6.5266,,0.6276
18-Oct-2010,0.9854,73.3,6.5500,80.07,0.7093,1100.84,0.6180,1.2863,43.57,29.46,1.3095,30.36,3.0493,8803,19213,3.6189,2.5830,7.6462,1.0023,6.7689,3.6953,0.9483,6.5728,,0.6235
19-Oct-2010,0.9868,73.5,6.5585,80.36,0.7089,1113.65,0.6214,1.2871,43.90,29.53,1.3079,30.49,3.0685,8808,19238,3.6240,2.5866,7.6563,1.0055,6.7991,3.7005,0.9485,6.5751,,0.6276
20-Oct-2010,0.9757,72.9,6.4918,79.41,0.7082,1099.52,0.6204,1.2767,43.24,29.24,1.3060,30.10,3.0476,8716,19021,3.5833,2.5575,7.5725,1.0046,6.7836,3.6591,0.9434,6.6171,,0.6208
21-Oct-2010,0.9822,73.2,6.5284,79.73,0.7061,1106.94,0.6222,1.2794,43.60,29.33,1.3105,30.25,3.0597,8774,19148,3.6071,2.5847,7.6264,1.0071,6.8318,3.6833,0.9495,6.5372,,0.6264
22-Oct-2010,0.9835,73.3,6.5472,79.86,0.7044,1112.14,0.6252,1.2812,43.81,29.40,1.3110,30.28,3.0611,8789,19163,3.6119,2.5882,7.6371,1.0076,6.8415,3.6883,0.9514,6.5535,,0.6238
25-Oct-2010,0.9934,73.8,6.6126,80.49,0.7078,1108.73,0.6301,1.2857,44.12,29.66,1.3189,30.45,3.0751,8865,19346,3.6483,2.6211,7.7105,1.0146,6.8425,3.7254,0.9666,6.5186,,0.6325
26-Oct-2010,0.9909,73.7,6.6009,80.07,0.7100,1107.63,0.6301,1.2818,44.06,29.61,1.3161,30.28,3.0693,8831,19318,3.6391,2.6145,7.6888,1.0107,6.8543,3.7161,0.9635,6.5022,,0.6280
27-Oct-2010,0.9739,72.8,6.5044,79.53,0.7047,1099.83,0.6152,1.2679,43.40,29.20,1.3024,30.00,3.0283,8702,18986,3.5766,2.5697,7.5564,0.9991,6.7886,3.6523,0.9609,6.5754,,0.6187
28-Oct-2010,0.9755,72.9,6.5240,79.60,0.7060,1097.00,0.6173,1.2673,43.40,29.24,1.3048,29.92,3.0309,8714,19017,3.5825,2.5807,7.5683,1.0018,6.8700,3.6581,0.9638,6.5864,,0.6223
29-Oct-2010,0.9761,72.7,6.5181,78.67,0.7029,1097.09,0.6125,1.2678,43.50,29.25,1.2961,29.86,3.0362,8714,19024,3.5847,2.5857,7.5707,0.9976,6.8542,3.6606,0.9629,6.5886,,0.6219
01-Nov-2010,0.9881,73.4,6.5960,79.65,0.7066,1102.72,0.6153,1.2749,43.92,29.52,1.2899,30.10,3.0592,8815,19266,3.6288,2.6175,7.6607,1.0048,6.8846,3.7055,0.9718,6.5534,,0.6286
02-Nov-2010,0.9974,74.1,6.6648,80.35,0.7163,1109.21,0.6213,1.2851,44.28,29.77,1.3031,30.40,3.0865,8903,19447,3.6630,2.6421,7.7323,1.0094,6.9559,3.7403,0.9885,6.6601,,0.6323
03-Nov-2010,0.9973,73.9,6.6566,80.45,0.7115,1107.90,0.6220,1.2852,44.21,29.68,1.2925,30.35,3.0787,8899,19437,3.6626,2.6419,7.7310,1.0058,6.8792,3.7401,0.9778,6.6312,,0.6324
04-Nov-2010,1.0059,74.4,6.7165,81.31,0.7116,1111.92,0.6239,1.2924,44.55,29.88,1.2807,30.46,3.1014,8961,19605,3.6942,2.6646,7.7970,1.0134,6.9156,3.7721,0.9779,6.6174,,0.6360
05-Nov-2010,1.0153,74.9,6.7643,82.05,0.7151,1123.43,0.6244,1.3026,44.67,30.09,1.2789,30.54,3.1303,9035,19793,3.7287,2.6895,7.8701,1.0176,6.9190,3.8074,0.9735,6.6517,,0.6391
08-Nov-2010,1.0132,75.1,6.7534,82.26,0.7261,1128.55,0.6282,1.3030,44.87,30.05,1.2825,30.56,3.1303,9029,19747,3.7210,2.6840,7.8547,1.0147,6.9142,3.7995,0.9785,6.7322,,0.6392
09-Nov-2010,1.0115,75.0,6.7407,81.88,0.7293,1126.96,0.6269,1.3013,44.90,29.90,1.2880,30.53,3.1281,9008,19722,3.7147,2.6724,7.8410,1.0158,6.9490,3.7931,0.9784,6.7903,,0.6424
10-Nov-2010,1.0038,74.6,6.6634,82.09,0.7294,1117.43,0.6274,1.2926,44.61,29.70,1.2879,30.30,3.1083,8938,19572,3.6865,2.6485,7.7812,1.0096,6.9148,3.7643,0.9729,6.7948,,0.6360
11-Nov-2010,1.0045,74.5,6.6530,82.60,0.7285,1111.33,0.6224,1.2919,44.49,29.70,1.2783,30.18,3.1034,8930,19583,3.6890,2.6434,7.7867,1.0046,6.9125,3.7670,0.9743,6.7636,,0.6416
12-Nov-2010,0.9935,74.1,6.5876,81.89,0.7296,1114.11,0.6179,1.2867,44.29,29.60,1.2801,30.02,3.0913,8865,19368,3.6486,2.6110,7.7016,1.0014,6.9189,3.7259,0.9709,6.8232,,0.6355
15-Nov-2010,0.9855,73.7,6.5437,81.52,0.7202,1112.93,0.6115,1.2845,44.35,29.55,1.2784,29.82,3.0866,8819,19207,3.6192,2.5900,7.6400,0.9964,6.8724,3.6959,0.9664,6.7694,,0.6307
16-Nov-2010,0.9864,73.8,6.5519,81.96,0.7243,1110.54,0.6142,1.2813,44.54,29.45,1.2756,29.85,3.0919,8831,19225,3.6226,2.5924,7.6481,0.9943,6.8777,3.6988,0.9708,6.7733,,0.6335
17-Nov-2010,0.9763,73.3,6.4900,81.45,0.7229,1110.98,0.6146,1.2730,44.25,29.28,1.2734,29.65,3.0563,8734,19036,3.5855,2.5658,7.5719,0.9972,6.8771,3.6612,0.9730,6.7817,,0.6279
18-Nov-2010,0.9844,73.8,6.5377,81.99,0.7244,1120.69,0.6188,1.2788,44.80,29.51,1.2713,29.93,3.0836,8807,19191,3.6152,2.5871,7.6335,1.0038,6.9056,3.6918,0.9740,6.7917,,0.6357
19-Nov-2010,0.9857,73.8,6.5426,82.28,0.7232,1115.27,0.6148,1.2798,44.64,29.51,1.2707,29.90,3.0778,8807,19216,3.6200,2.5905,7.6432,1.0057,6.8777,3.6967,0.9803,6.7831,,0.6331
22-Nov-2010,0.9930,74.2,6.5944,82.82,0.7216,1117.42,0.6199,1.2847,44.96,29.71,1.2838,30.06,3.0841,8864,19359,3.6468,2.6132,7.7023,1.0073,6.9125,3.7238,0.9845,6.7589,,0.6364
23-Nov-2010,0.9854,73.9,6.5479,82.15,0.7257,1119.81,0.6184,1.2830,44.87,29.61,1.2787,29.95,3.0695,8817,19213,3.6189,2.5966,7.6438,1.0036,6.9077,3.6954,0.9753,6.7978,,0.6322
24-Nov-2010,0.9789,73.7,6.5052,81.48,0.7304,1123.34,0.6186,1.2836,44.69,29.45,1.2836,29.83,3.0679,8779,19087,3.5950,2.5794,7.5949,0.9971,6.9409,3.6712,0.9740,6.8169,,0.6307
25-Nov-2010,0.9785,73.7,6.5072,81.73,0.7344,1117.06,0.6210,1.2812,44.71,29.41,1.2909,29.78,3.0642,8768,19071,3.5935,2.5784,7.5927,0.9881,6.9253,3.6691,0.9758,6.7939,,0.6349
26-Nov-2010,0.9735,73.5,6.4780,81.53,0.7309,1121.13,0.6182,1.2775,44.43,29.35,1.2824,29.61,3.0583,8735,18982,3.5752,2.5652,7.5564,0.9855,6.8710,3.6511,0.9732,6.7833,,0.6316
29-Nov-2010,0.9634,73.0,6.4269,81.00,0.7284,1114.70,0.6173,1.2694,44.15,29.15,1.2880,29.37,3.0376,8702,18784,3.5381,2.5386,7.4798,0.9831,6.8594,3.6132,0.9642,6.7467,,0.6251
30-Nov-2010,0.9618,73.0,6.4130,80.88,0.7348,1111.41,0.6191,1.2691,44.31,29.11,1.2924,29.30,3.0412,8690,18754,3.5322,2.5344,7.4681,0.9811,6.8780,3.6069,0.9623,6.7322,,0.6281
01-Dec-2010,0.9571,72.6,6.3802,79.96,0.7357,1104.01,0.6143,1.2618,43.77,28.82,1.2885,29.14,3.0235,8636,18662,3.5149,2.5220,7.4324,0.9807,6.7921,3.5897,0.9590,6.7129,,0.6273
02-Dec-2010,0.9639,73.0,6.4198,81.05,0.7354,1109.59,0.6176,1.2669,43.71,28.94,1.2833,29.27,3.0372,8697,18794,3.5399,2.5399,7.4871,0.9808,6.7776,3.6152,0.9685,6.7303,,0.6300
03-Dec-2010,0.9758,73.6,6.4998,81.65,0.7390,1116.71,0.6257,1.2777,44.03,29.31,1.2911,29.61,3.0713,8800,19027,3.5836,2.5713,7.5794,0.9790,6.7428,3.6598,0.9702,6.7463,,0.6373
06-Dec-2010,0.9877,74.2,6.5700,81.95,0.7396,1118.47,0.6276,1.2874,44.36,29.64,1.2935,29.78,3.1053,8898,19259,3.6273,2.6026,7.6705,0.9926,6.7954,3.7043,0.9650,6.7329,,0.6428
07-Dec-2010,0.9904,74.3,6.5840,81.68,0.7426,1122.12,0.6288,1.2922,44.37,29.71,1.2996,29.83,3.1148,8924,19311,3.6372,2.6132,7.6886,0.9956,6.8253,3.7146,0.9710,6.7572,,0.6435
08-Dec-2010,0.9796,74.0,6.5219,82.16,0.7404,1121.20,0.6232,1.2904,44.13,29.55,1.3009,29.54,3.0838,8839,19101,3.5976,2.5881,7.6087,0.9922,6.8197,3.6741,0.9691,6.7697,,0.6339
09-Dec-2010,0.9869,74.4,6.5701,82.64,0.7412,1122.85,0.6234,1.2925,44.50,29.69,1.3176,29.72,3.0969,8894,19243,3.6244,2.6108,7.6673,0.9965,6.8293,3.7015,0.9701,6.7597,,0.6424
10-Dec-2010,0.9853,74.3,6.5518,82.45,0.7434,1125.36,0.6243,1.2904,44.61,29.64,1.3143,29.61,3.0899,8882,19208,3.6185,2.6066,7.6575,0.9947,6.7838,3.6953,0.9682,6.7854,,0.6420
13-Dec-2010,0.9843,74.3,6.5550,82.81,0.7465,1128.25,0.6237,1.2880,44.45,29.59,1.3159,29.57,3.0848,8878,19193,3.6148,2.5971,7.6548,0.9946,6.7626,3.6917,0.9686,6.8179,,0.6399
14-Dec-2010,0.9950,74.8,6.6219,83.06,0.7431,1136.34,0.6274,1.2959,44.77,29.88,1.3276,29.77,3.1134,8966,19398,3.6541,2.6253,7.7378,1.0032,6.8076,3.7318,0.9636,6.7875,,0.6469
15-Dec-2010,0.9958,75.1,6.6301,83.47,0.7458,1148.21,0.6316,1.3042,45.07,29.94,1.3284,29.78,3.1233,8980,19417,3.6571,2.6274,7.7421,1.0032,6.8116,3.7346,0.9575,6.7863,,0.6429
16-Dec-2010,0.9864,74.7,6.5698,83.11,0.7465,1140.82,0.6343,1.2984,44.90,29.71,1.3359,29.44,3.0983,8915,19233,3.6226,2.6026,7.6709,0.9904,6.7680,3.6991,0.9542,6.7672,,0.6409
17-Dec-2010,0.9909,74.8,6.6006,83.13,0.7456,1139.39,0.6336,1.2993,45.04,29.85,1.3376,29.52,3.1060,8951,19321,3.6391,2.6111,7.7051,0.9958,6.7778,3.7162,0.9512,6.7150,,0.6457
20-Dec-2010,0.9880,74.8,6.5883,82.87,0.7512,1148.35,0.6372,1.3049,44.95,29.85,1.3389,29.56,3.1112,8936,19264,3.6284,2.6034,7.6853,1.0008,6.7773,3.7052,0.9580,6.7507,,0.6434
21-Dec-2010,0.9964,75.3,6.6375,83.32,0.7567,1146.86,0.6411,1.3107,45.09,30.06,1.3349,29.78,3.1237,9009,19428,3.6593,2.6256,7.7487,1.0127,6.8022,3.7367,0.9592,6.8059,,0.6504
22-Dec-2010,0.9973,75.4,6.6355,83.53,0.7593,1153.08,0.6442,1.3075,45.02,30.08,1.3414,29.87,3.1211,9026,19445,3.6626,2.6279,7.7530,1.0139,6.8091,3.7400,0.9554,6.8021,,0.6514
23-Dec-2010,1.0013,75.5,6.6548,83.29,0.7637,1153.70,0.6493,1.3076,45.09,30.20,1.3455,29.88,3.1231,9057,19520,3.6773,2.6385,7.7890,1.0136,6.7960,3.7549,0.9534,6.8611,,0.6541
24-Dec-2010,1.0039,75.6,6.6579,83.32,0.7646,1154.84,0.6505,1.3082,45.38,30.29,1.3414,29.95,3.1096,9077,19575,3.6868,2.6453,7.8103,1.0121,6.7869,3.7644,0.9603,6.8699,,0.6563
29-Dec-2010,1.0106,75.9,6.6927,83.16,0.7699,1157.69,0.6562,1.3117,45.62,30.49,1.3329,29.72,3.1253,9109,19702,3.7114,2.6630,7.8641,1.0111,6.7508,3.7900,0.9612,6.9278,,0.6594
30-Dec-2010,1.0170,76.0,6.7269,82.82,0.7684,1155.31,0.6557,1.3137,45.70,30.66,1.3256,29.72,3.1362,9137,19806,3.7349,2.6798,7.9163,1.0167,6.7544,3.8138,0.9589,6.9215,,0.6633
31-Dec-2010,1.0163,75.8,6.7015,82.83,0.7647,1146.89,0.6585,1.3068,45.58,30.59,1.3171,29.63,3.1338,9142,19816,3.7324,2.6851,7.9033,1.0167,6.7279,3.8111,0.9534,6.8692,,0.6599
04-Jan-2011,1.0099,75.3,6.6689,82.94,0.7564,1132.91,0.6523,1.2988,45.21,30.35,1.3099,29.39,3.0918,9065,19692,3.7089,2.6717,7.8457,1.0030,6.7007,3.7873,0.9453,6.7601,,0.6533
05-Jan-2011,1.0014,74.9,6.6277,82.06,0.7546,1126.02,0.6433,1.2928,45.26,30.18,1.3119,29.26,3.0723,8996,19526,3.6776,2.6527,7.7814,1.0012,6.7069,3.7555,0.9508,6.7517,,0.6476
06-Jan-2011,0.9967,74.8,6.6003,82.98,0.7585,1119.74,0.6428,1.2896,45.19,30.13,1.3170,29.13,3.0629,8963,19434,3.6604,2.6438,7.7479,0.9930,6.6859,3.7378,0.9634,6.7492,,0.6471
07-Jan-2011,0.9933,74.8,6.5837,82.91,0.7648,1112.40,0.6433,1.2880,45.06,30.08,1.3101,29.12,3.0479,8944,19368,3.6479,2.6347,7.7223,0.9906,6.7569,3.7251,0.9598,6.8218,,0.6485
10-Jan-2011,0.9958,74.9,6.6041,82.75,0.7716,1116.14,0.6406,1.2910,45.19,30.33,1.3089,29.11,3.0571,9005,19416,3.6571,2.6449,7.7414,0.9892,6.7788,3.7344,0.9608,6.8852,,0.6530
11-Jan-2011,0.9846,74.1,6.5229,81.74,0.7607,1107.82,0.6328,1.2777,44.65,30.17,1.2965,28.75,3.0296,8945,19175,3.6159,2.6151,7.6586,0.9784,6.7403,3.6924,0.9534,6.7844,,0.6462
12-Jan-2011,0.9848,74.0,6.5079,81.88,0.7581,1103.27,0.6298,1.2732,44.45,29.95,1.2966,28.63,3.0169,8913,19202,3.6167,2.6157,7.6571,0.9734,6.7563,3.6931,0.9592,6.7215,,0.6450
13-Jan-2011,0.9947,74.5,6.5623,82.57,0.7590,1107.00,0.6317,1.2817,44.84,30.21,1.3054,28.88,3.0388,8989,19387,3.6530,2.6350,7.7330,0.9813,6.8040,3.7303,0.9635,6.7315,,0.6513
